,index,filepath,time,speed
0,6568,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06569.jpg,328.4,16.374626
0,7671,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07672.jpg,383.55,23.74898
0,7672,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07673.jpg,383.6,23.778619
0,6357,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06358.jpg,317.85,13.105335
0,6358,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06359.jpg,317.9,13.121451
0,18403,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18404.jpg,920.15,11.726825
0,18404,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18405.jpg,920.2,11.708958
0,10439,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10440.jpg,521.95,8.208238
0,10440,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10441.jpg,522.0,8.223328
0,9159,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09160.jpg,457.95,11.803724
0,9160,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09161.jpg,458.0,11.860747
0,8338,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08339.jpg,416.9,24.443801
0,8339,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08340.jpg,416.95,24.440945
0,20255,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20256.jpg,1012.75,6.133447
0,20256,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20257.jpg,1012.8,6.072813
0,14396,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14397.jpg,719.8,4.809409
0,14397,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14398.jpg,719.85,4.728782
0,19788,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19789.jpg,989.4,3.823035
0,19789,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19790.jpg,989.45,3.768635
0,10681,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10682.jpg,534.05,1.077682
0,10682,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10683.jpg,534.1,1.197334
0,5762,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05763.jpg,288.1,21.397496
0,5763,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05764.jpg,288.15,21.375087
0,803,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00804.jpg,40.15,22.059238
0,804,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00805.jpg,40.2,22.084061
0,10779,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10780.jpg,538.95,7.606319
0,10780,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10781.jpg,539.0,7.602211
0,8893,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08894.jpg,444.65,9.947175
0,8894,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08895.jpg,444.7,10.005286
0,5614,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05615.jpg,280.7,24.080871
0,5615,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05616.jpg,280.75,24.11654
0,10887,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10888.jpg,544.35,3.767378
0,10888,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10889.jpg,544.4,3.755487
0,1686,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01687.jpg,84.3,18.68901
0,1687,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01688.jpg,84.35,18.70997
0,14660,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14661.jpg,733.0,0.0
0,14661,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14662.jpg,733.05,0.0
0,3990,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03991.jpg,199.5,21.609723
0,3991,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03992.jpg,199.55,21.610568
0,3938,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03939.jpg,196.9,21.405669
0,3939,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03940.jpg,196.95,21.408298
0,14484,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14485.jpg,724.2,0.589038
0,14485,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14486.jpg,724.25,0.568535
0,3896,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03897.jpg,194.8,21.322625
0,3897,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03898.jpg,194.85,21.323737
0,14508,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14509.jpg,725.4,0.0
0,14509,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14510.jpg,725.45,0.0
0,13753,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13754.jpg,687.65,10.476823
0,13754,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13755.jpg,687.7,10.591567
0,1992,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01993.jpg,99.6,23.517906
0,1993,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01994.jpg,99.65,23.541615
0,5466,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05467.jpg,273.3,23.672088
0,5467,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05468.jpg,273.35,23.616448
0,9994,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09995.jpg,499.7,9.243419
0,9995,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09996.jpg,499.75,9.236384
0,18350,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18351.jpg,917.5,11.429915
0,18351,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18352.jpg,917.55,11.465484
0,222,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00223.jpg,11.1,23.045069
0,223,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00224.jpg,11.15,23.051338
0,18291,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18292.jpg,914.55,11.993572
0,18292,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18293.jpg,914.6,12.078848
0,9554,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09555.jpg,477.7,9.607285
0,9555,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09556.jpg,477.75,9.551728
0,3413,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03414.jpg,170.65,22.198599
0,3414,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03415.jpg,170.7,22.17043
0,5906,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05907.jpg,295.3,17.038367
0,5907,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05908.jpg,295.35,16.976274
0,9423,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09424.jpg,471.15,2.461844
0,9424,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09425.jpg,471.2,2.623253
0,14107,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14108.jpg,705.35,2.73225
0,14108,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14109.jpg,705.4,2.808501
0,9401,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09402.jpg,470.05,0.649089
0,9402,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09403.jpg,470.1,0.681981
0,18518,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18519.jpg,925.9,3.703621
0,18519,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18520.jpg,925.95,3.654586
0,18588,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18589.jpg,929.4,0.669898
0,18589,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18590.jpg,929.45,0.641809
0,6948,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06949.jpg,347.4,14.482415
0,6949,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06950.jpg,347.45,14.486732
0,1373,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01374.jpg,68.65,13.956958
0,1374,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01375.jpg,68.7,13.992301
0,18203,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18204.jpg,910.15,2.3313
0,18204,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18205.jpg,910.2,2.564499
0,18754,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18755.jpg,937.7,0.0
0,18755,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18756.jpg,937.75,0.0
0,15056,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15057.jpg,752.8,14.204826
0,15057,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15058.jpg,752.85,14.217863
0,8608,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08609.jpg,430.4,13.496243
0,8609,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08610.jpg,430.45,13.495892
0,5033,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05034.jpg,251.65,22.244887
0,5034,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05035.jpg,251.7,22.258874
0,1647,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01648.jpg,82.35,18.035063
0,1648,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01649.jpg,82.4,18.078021
0,17821,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17822.jpg,891.05,3.565087
0,17822,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17823.jpg,891.1,3.365678
0,17128,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17129.jpg,856.4,1.4534
0,17129,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17130.jpg,856.45,1.365034
0,14463,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14464.jpg,723.15,1.251481
0,14464,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14465.jpg,723.2,1.22668
0,13750,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13751.jpg,687.5,10.392971
0,13751,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13752.jpg,687.55,10.385646
0,9507,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09508.jpg,475.35,7.742271
0,9508,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09509.jpg,475.4,7.795583
0,12719,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12720.jpg,635.95,10.53725
0,12720,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12721.jpg,636.0,10.522206
0,10238,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10239.jpg,511.9,7.836529
0,10239,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10240.jpg,511.95,7.844434
0,241,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00242.jpg,12.05,22.111782
0,242,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00243.jpg,12.1,22.098621
0,7041,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07042.jpg,352.05,17.573164
0,7042,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07043.jpg,352.1,17.585942
0,9243,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09244.jpg,462.15,9.917078
0,9244,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09245.jpg,462.2,9.943429
0,2140,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02141.jpg,107.0,23.145329
0,2141,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02142.jpg,107.05,23.143353
0,11429,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11430.jpg,571.45,2.080815
0,11430,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11431.jpg,571.5,2.006547
0,15297,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15298.jpg,764.85,12.062064
0,15298,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15299.jpg,764.9,12.056701
0,20076,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20077.jpg,1003.8,8.815689
0,20077,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20078.jpg,1003.85,8.74262
0,1183,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01184.jpg,59.15,15.660925
0,1184,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01185.jpg,59.2,15.681227
0,14346,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14347.jpg,717.3,5.099661
0,14347,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14348.jpg,717.35,5.197656
0,4922,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04923.jpg,246.1,22.313834
0,4923,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04924.jpg,246.15,22.30288
0,16422,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16423.jpg,821.1,3.431996
0,16423,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16424.jpg,821.15,3.417346
0,14202,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14203.jpg,710.1,4.137957
0,14203,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14204.jpg,710.15,4.089309
0,358,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00359.jpg,17.9,17.502712
0,359,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00360.jpg,17.95,17.451329
0,5319,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05320.jpg,265.95,23.953256
0,5320,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05321.jpg,266.0,23.935638
0,19093,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19094.jpg,954.65,9.705445
0,19094,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19095.jpg,954.7,9.781815
0,12657,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12658.jpg,632.85,10.579545
0,12658,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12659.jpg,632.9,10.593248
0,4896,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04897.jpg,244.8,22.440544
0,4897,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04898.jpg,244.85,22.424016
0,7853,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07854.jpg,392.65,24.141516
0,7854,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07855.jpg,392.7,24.198503
0,8364,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08365.jpg,418.2,23.846869
0,8365,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08366.jpg,418.25,23.825603
0,19726,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19727.jpg,986.3,3.794406
0,19727,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19728.jpg,986.35,3.825382
0,19534,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19535.jpg,976.7,2.266506
0,19535,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19536.jpg,976.75,2.279194
0,2615,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02616.jpg,130.75,25.106036
0,2616,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02617.jpg,130.8,25.101528
0,19356,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19357.jpg,967.8,3.185079
0,19357,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19358.jpg,967.85,3.203006
0,7904,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07905.jpg,395.2,23.673802
0,7905,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07906.jpg,395.25,23.652075
0,18039,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18040.jpg,901.95,2.125268
0,18040,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18041.jpg,902.0,2.128241
0,19719,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19720.jpg,985.95,3.435893
0,19720,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19721.jpg,986.0,3.51894
0,19067,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19068.jpg,953.35,7.996479
0,19068,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19069.jpg,953.4,7.970149
0,7353,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07354.jpg,367.65,18.633058
0,7354,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07355.jpg,367.7,18.609961
0,13150,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13151.jpg,657.5,7.414364
0,13151,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13152.jpg,657.55,7.325001
0,4317,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04318.jpg,215.85,22.038546
0,4318,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04319.jpg,215.9,22.021537
0,19772,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19773.jpg,988.6,4.308646
0,19773,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19774.jpg,988.65,4.29074
0,9679,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09680.jpg,483.95,9.206359
0,9680,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09681.jpg,484.0,9.198675
0,18171,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18172.jpg,908.55,1.607925
0,18172,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18173.jpg,908.6,1.614307
0,12501,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12502.jpg,625.05,8.907542
0,12502,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12503.jpg,625.1,8.895783
0,1869,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01870.jpg,93.45,23.124964
0,1870,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01871.jpg,93.5,23.192836
0,6908,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06909.jpg,345.4,12.620444
0,6909,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06910.jpg,345.45,12.688799
0,16975,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16976.jpg,848.75,1.807048
0,16976,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16977.jpg,848.8,1.807476
0,5296,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05297.jpg,264.8,23.622835
0,5297,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05298.jpg,264.85,23.639376
0,6905,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06906.jpg,345.25,12.443724
0,6906,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06907.jpg,345.3,12.543991
0,14971,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14972.jpg,748.55,13.989249
0,14972,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14973.jpg,748.6,13.970275
0,2667,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02668.jpg,133.35,25.25434
0,2668,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02669.jpg,133.4,25.227439
0,2674,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02675.jpg,133.7,25.278266
0,2675,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02676.jpg,133.75,25.29299
0,161,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00162.jpg,8.05,25.468195
0,162,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00163.jpg,8.1,25.442955
0,13950,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13951.jpg,697.5,7.885254
0,13951,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13952.jpg,697.55,7.87839
0,1032,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01033.jpg,51.6,19.183338
0,1033,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01034.jpg,51.65,19.195039
0,8052,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08053.jpg,402.6,23.010842
0,8053,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08054.jpg,402.65,23.011437
0,20243,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20244.jpg,1012.15,6.335362
0,20244,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20245.jpg,1012.2,6.287136
0,5219,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05220.jpg,260.95,22.892801
0,5220,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05221.jpg,261.0,22.907514
0,6565,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06566.jpg,328.25,16.269214
0,6566,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06567.jpg,328.3,16.297371
0,13394,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13395.jpg,669.7,1.60436
0,13395,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13396.jpg,669.75,1.576048
0,4359,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04360.jpg,217.95,21.891542
0,4360,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04361.jpg,218.0,21.897026
0,13338,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13339.jpg,666.9,3.229976
0,13339,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13340.jpg,666.95,3.173215
0,20375,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20376.jpg,1018.75,2.913276
0,20376,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20377.jpg,1018.8,2.941836
0,19595,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19596.jpg,979.75,1.21168
0,19596,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19597.jpg,979.8,1.211398
0,11389,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11390.jpg,569.45,2.904488
0,11390,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11391.jpg,569.5,2.80498
0,6738,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06739.jpg,336.9,16.455029
0,6739,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06740.jpg,336.95,16.408336
0,11547,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11548.jpg,577.35,4.986479
0,11548,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11549.jpg,577.4,5.036682
0,672,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00673.jpg,33.6,18.488852
0,673,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00674.jpg,33.65,18.548176
0,943,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00944.jpg,47.15,19.707003
0,944,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00945.jpg,47.2,19.692569
0,11502,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11503.jpg,575.1,5.104882
0,11503,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11504.jpg,575.15,5.14794
0,2316,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02317.jpg,115.8,24.575511
0,2317,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02318.jpg,115.85,24.569918
0,4148,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04149.jpg,207.4,21.451052
0,4149,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04150.jpg,207.45,21.461999
0,7521,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07522.jpg,376.05,23.324653
0,7522,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07523.jpg,376.1,23.304578
0,8790,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08791.jpg,439.5,11.47295
0,8791,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08792.jpg,439.55,11.501871
0,9559,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09560.jpg,477.95,9.54
0,9560,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09561.jpg,478.0,9.525775
0,1439,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01440.jpg,71.95,14.941883
0,1440,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01441.jpg,72.0,14.97261
0,7535,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07536.jpg,376.75,23.658538
0,7536,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07537.jpg,376.8,23.694897
0,5419,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05420.jpg,270.95,24.340922
0,5420,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05421.jpg,271.0,24.338906
0,15992,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15993.jpg,799.6,0.909846
0,15993,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15994.jpg,799.65,0.908771
0,285,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00286.jpg,14.25,20.319317
0,286,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00287.jpg,14.3,20.222046
0,8416,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08417.jpg,420.8,21.424059
0,8417,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08418.jpg,420.85,21.251314
0,9535,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09536.jpg,476.75,9.138762
0,9536,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09537.jpg,476.8,9.205473
0,6956,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06957.jpg,347.8,14.802177
0,6957,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06958.jpg,347.85,14.836482
0,13648,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13649.jpg,682.4,4.882799
0,13649,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13650.jpg,682.45,4.850691
0,5960,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05961.jpg,298.0,14.168008
0,5961,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05962.jpg,298.05,14.110111
0,17123,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17124.jpg,856.15,1.641662
0,17124,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17125.jpg,856.2,1.496322
0,12773,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12774.jpg,638.65,9.679052
0,12774,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12775.jpg,638.7,9.685544
0,11618,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11619.jpg,580.9,7.021099
0,11619,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11620.jpg,580.95,7.100128
0,13236,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13237.jpg,661.8,7.950058
0,13237,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13238.jpg,661.85,7.952896
0,8644,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08645.jpg,432.2,11.667018
0,8645,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08646.jpg,432.25,11.478108
0,13353,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13354.jpg,667.65,2.520173
0,13354,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13355.jpg,667.7,2.443741
